time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-11-05T06:25:25.230Z,37.5499992,-118.7768326,9.21,1.07,md,9,131,0.05764,0.03,nc,nc72335215,2014-11-05T07:01:03.997Z,"20km ESE of Mammoth Lakes, California",earthquake
2014-11-05T06:21:58.440Z,37.2215,-98.0188,5,2.2,mb_lg,,97,0.038,0.47,us,usc000suth,2014-11-05T22:27:14.000Z,"7km N of Anthony, Kansas",earthquake
2014-11-05T06:11:55.000Z,62.1605,-149.0499,25,1.6,ml,,,,0.77,ak,ak11434105,2014-11-05T08:09:34.308Z,"41km NNW of Sutton-Alpine, Alaska",earthquake
2014-11-05T05:29:35.867Z,41.901,-119.6206,0.416,2.55,ml,4,240.72,0.508,0.1033,nn,nn00466620,2014-11-07T05:46:26.550Z,"68km ESE of Lakeview, Oregon",earthquake
2014-11-05T05:20:20.000Z,60.6173,-143.265,18.3,1.3,ml,,,,0.79,ak,ak11434101,2014-11-05T06:45:28.659Z,"76km NW of Cape Yakataga, Alaska",earthquake
2014-11-05T05:18:58.280Z,38.0438333,-118.9006667,4.84,1.22,md,18,318,0.3518,0.06,nc,nc72335190,2014-11-05T17:40:03.452Z,"37km SE of Bridgeport, California",earthquake
2014-11-05T05:16:19.760Z,32.054,-116.2461667,5.29,2.28,ml,15,143,0.258,0.28,ci,ci37285184,2014-11-05T19:05:30.433Z,"40km ENE of Ensenada, Mexico",earthquake
2014-11-05T05:13:19.280Z,44.4415,-110.9968333,5.15,1,ml,6,127,0.1157,0.12,uu,uu60090757,2014-11-07T15:35:17.030Z,"13km W of Old Faithful Geyser, Wyoming",earthquake
2014-11-05T05:08:31.460Z,44.4451667,-111.0113333,4.2,1.4,ml,9,133,0.1259,0.34,uu,uu60090747,2014-11-07T15:31:39.150Z,"14km W of Old Faithful Geyser, Wyoming",earthquake
2014-11-05T05:08:31.150Z,44.4505,-111.0348333,16.48,1.4,ml,11,198,0.1623,0.1,uu,uu60090742,2014-11-05T20:40:44.550Z,"16km W of Old Faithful Geyser, Wyoming",earthquake
2014-11-05T05:05:44.440Z,44.4505,-110.9793333,12.02,1.59,md,8,121,0.1028,0.25,uu,uu60006845,2014-11-05T22:23:39.820Z,"12km W of Old Faithful Geyser, Wyoming",earthquake
2014-11-05T04:59:51.750Z,44.4473333,-111.0021667,9.28,1.72,ml,15,121,0.1192,0.25,uu,uu60090717,2014-11-05T20:19:41.350Z,"13km W of Old Faithful Geyser, Wyoming",earthquake
2014-11-05T04:51:46.180Z,44.439,-110.9933333,5.13,1.12,ml,9,127,0.1135,0.18,uu,uu60090707,2014-11-05T19:58:07.240Z,"13km W of Old Faithful Geyser, Wyoming",earthquake
2014-11-05T04:49:07.657Z,41.8664,-119.6223,1.4668,2.09,ml,3,245.16,0.508,0,nn,nn00467157,2014-11-10T23:25:02.844Z,"69km ESE of Lakeview, Oregon",earthquake
2014-11-05T04:48:33.227Z,41.9015,-119.6395,0,1.38,ml,3,318.28,0.494,0.0879,nn,nn00467164,2014-11-10T23:39:01.425Z,"66km ESE of Lakeview, Oregon",earthquake
2014-11-05T04:48:13.210Z,44.4351667,-110.9921667,12.06,1.4,ml,12,129,0.1131,0.15,uu,uu60090697,2014-11-05T16:17:11.300Z,"13km WSW of Old Faithful Geyser, Wyoming",earthquake
2014-11-05T04:45:30.621Z,41.8852,-119.6103,0.5667,3.45,ml,4,136.15,0.516,0.1104,nn,nn00466240,2014-11-06T03:31:26.274Z,"64km SE of Lakeview, Oregon",earthquake
2014-11-05T04:40:59.000Z,62.0678,-150.526,11.5,1.7,ml,,,,0.58,ak,ak11434091,2014-11-05T06:45:27.736Z,"35km SW of Talkeetna, Alaska",earthquake
2014-11-05T04:28:18.810Z,-4.3967,144.4085,139.73,4.6,mb,,67,3.766,0.39,us,usc000suey,2014-11-05T12:30:58.721Z,"53km SE of Angoram, Papua New Guinea",earthquake
2014-11-05T04:20:41.569Z,38.191,-116.0189,4.4609,1.34,ml,5,161.59,0.375,0.0661,nn,nn00466239,2014-11-05T04:52:27.889Z,"30km E of Warm Springs, Nevada",earthquake
2014-11-05T04:16:27.000Z,60.0956,-141.1555,0.1,1.5,ml,,,,0.64,ak,ak11434087,2014-11-05T05:25:21.315Z,"71km E of Cape Yakataga, Alaska",earthquake
2014-11-05T04:14:34.680Z,37.6173333,-119.3813333,3.48,1.12,md,7,337,0.24,0.04,nc,nc72335170,2014-11-05T17:25:03.338Z,"22km SE of Yosemite Valley, California",earthquake
2014-11-05T04:05:16.000Z,61.6045,-146.5393,34.9,2.4,ml,,,,0.71,ak,ak11434079,2014-11-05T05:25:26.966Z,"53km N of Valdez, Alaska",earthquake
2014-11-05T04:03:07.010Z,37.0206667,-112.6061667,20.84,1.8,ml,10,211,0.1028,0.14,uu,uu60090692,2014-11-05T16:10:59.770Z,"7km WSW of Kanab, Utah",earthquake
2014-11-05T03:29:23.000Z,65.1608,-149.0693,6,1.5,ml,,,,0.78,ak,ak11434076,2014-11-05T05:25:26.046Z,"60km NW of Ester, Alaska",earthquake
2014-11-05T03:11:07.000Z,60.2552,-152.4627,91,2.1,ml,,,,0.69,ak,ak11434072,2014-11-05T04:01:50.560Z,"29km SSE of Redoubt Volcano, Alaska",earthquake
2014-11-05T02:39:26.000Z,62.4718,-151.7047,1.1,1.8,ml,,,,0.69,ak,ak11434068,2014-11-05T04:01:49.938Z,"84km WNW of Talkeetna, Alaska",earthquake
2014-11-05T02:22:55.850Z,40.5583333,-121.6655,13.51,1.09,md,11,173,0.07421,0.12,nc,nc72335145,2014-11-05T23:50:01.667Z,"20km ENE of Shingletown, California",earthquake
2014-11-05T02:17:11.100Z,19.0081,-65.2304,26,2.5,Md,8,313.2,0.69888929,0.15,pr,pr14309001,2014-11-05T10:19:42.775Z,"78km N of Culebra, Puerto Rico",earthquake
2014-11-05T02:05:38.930Z,36.5765,-97.7763,5.49,3.1,mb_lg,,76,0.181,0.37,us,usc000sue5,2014-11-05T03:03:34.431Z,"22km NNE of Enid, Oklahoma",earthquake
2014-11-05T02:05:34.200Z,19.4368,-155.2317,29.1,1.6,Md,,118.8,0.02694946,0.09,hv,hv60798291,2014-11-06T20:45:22.439Z,"0km NE of Volcano, Hawaii",earthquake
2014-11-05T02:01:01.980Z,37.3983333,-113.0306667,17.77,1.09,ml,9,92,0.08644,0.08,uu,uu60090687,2014-11-05T16:05:49.580Z,"27km NE of Toquerville, Utah",earthquake
2014-11-05T01:58:56.000Z,61.2461,-149.997,36.1,1.8,ml,,,,0.83,ak,ak11434065,2014-11-05T04:01:51.187Z,"6km WNW of Anchorage, Alaska",earthquake
2014-11-05T01:50:41.930Z,38.9342,-115.915,21.92,2.64,ml,31,112.76,1.242,,nn,nn00466232,2014-11-05T09:53:09.046Z,"43km WNW of Currant, Nevada",earthquake
2014-11-05T01:45:01.490Z,33.1996667,-116.0826667,10.54,1.32,ml,43,49,0.1141,0.2,ci,ci37285152,2014-11-05T23:07:22.010Z,"16km SW of Salton City, California",earthquake
2014-11-05T01:32:46.697Z,41.8782,-119.598,0,2.29,ml,4,244.07,0.525,0.0995,nn,nn00466619,2014-11-07T18:17:44.771Z,"70km ESE of Lakeview, Oregon",earthquake
2014-11-05T01:32:40.000Z,60.5805,-152.6458,100,2.1,ml,25,133.199989344001,,,ak,ak11434058,2014-11-05T03:03:01.998Z,"11km NNE of Redoubt Volcano, Alaska",earthquake
2014-11-05T01:23:23.000Z,62.1331,-147.8613,78.1,1.3,ml,6,194.399984448001,,0.35,ak,ak11434055,2014-11-05T03:03:01.416Z,"64km NE of Sutton-Alpine, Alaska",earthquake
2014-11-05T00:58:57.550Z,32.9361667,-115.5373333,13.56,1.48,ml,17,80,0.0398,0.33,ci,ci37285144,2014-11-05T21:20:31.480Z,"4km S of Brawley, California",earthquake
2014-11-05T00:53:54.700Z,41.8605,-119.6415,0.3,1.3,Md,,306,0.49407341,0.55,uw,uw60916976,2014-11-05T18:23:32.115Z,"68km ESE of Lakeview, Oregon",earthquake
2014-11-05T00:47:59.000Z,61.9323,-150.0201,34.4,1.5,ml,16,75.5999939520005,,0.36,ak,ak11434053,2014-11-05T03:03:00.661Z,"20km N of Willow, Alaska",earthquake
2014-11-05T00:45:24.800Z,19.2374,-64.2119,27,3.4,Md,9,306,0.90190855,0.21,pr,pr14309000,2014-11-05T08:48:05.091Z,"100km NNE of Road Town, British Virgin Islands",earthquake
2014-11-05T00:44:17.370Z,37.4813333,-118.7848333,6.98,2.77,md,42,76,0.1141,0.06,nc,nc72335115,2014-11-05T18:53:04.396Z,"24km SE of Mammoth Lakes, California",earthquake
2014-11-05T00:32:23.474Z,41.8832,-119.6404,1.7855,2.27,ml,4,242.67,0.494,0.0857,nn,nn00466617,2014-11-07T05:41:04.093Z,"67km ESE of Lakeview, Oregon",earthquake
2014-11-05T00:24:17.190Z,32.5291667,-116.772,0.01,1.5,ml,22,175,0.1444,0.3,ci,ci37285128,2014-11-05T21:23:52.190Z,"13km WSW of Tecate, Mexico",quarry_blast
2014-11-05T00:07:09.920Z,40.7585,-118.5384,0,1.5,ml,4,327.59,0.996,0.1448,nn,nn00467126,2014-11-10T19:10:28.249Z,"64km N of Lovelock, Nevada",earthquake
2014-11-05T00:04:38.000Z,64.9857,-147.3392,0,1.2,ml,,,,0.38,ak,ak11433901,2014-11-05T01:09:15.931Z,"22km NNE of Badger, Alaska",earthquake
2014-11-05T00:04:27.000Z,60.0593,-152.6998,107.4,2.1,ml,,,,0.3,ak,ak11433902,2014-11-05T01:09:11.239Z,"47km S of Redoubt Volcano, Alaska",earthquake
2014-11-04T23:47:23.500Z,41.8372,-119.6785,0,2.3,Md,,216,0.46712395,0.21,uw,uw60916931,2014-11-05T18:19:44.735Z,"67km SE of Lakeview, Oregon",earthquake
2014-11-04T23:45:24.330Z,37.2063333,-118.2306667,13.85,2.07,md,40,183,0.1518,0.06,nc,nc72335100,2014-11-05T23:11:07.474Z,"7km NNE of Big Pine, California",earthquake
2014-11-04T23:33:56.770Z,39.236,-123.1475,2.43,1.81,md,19,47,0.123,0.07,nc,nc72335095,2014-11-06T09:32:04.009Z,"5km ESE of Redwood Valley, California",earthquake
2014-11-04T23:21:22.540Z,64.657,-17.7218,8.15,4.7,mb,,91,1.551,0.34,us,usc000sudf,2014-11-05T07:23:59.980Z,"115km S of Akureyri, Iceland",earthquake
2014-11-04T23:19:12.000Z,60.4987,-151.0458,60.1,2.4,ml,,,,0.92,ak,ak11433892,2014-11-05T01:09:15.324Z,"1km NNE of Soldotna, Alaska",earthquake
2014-11-04T23:13:50.860Z,35.4706,-97.0356,6.72,2.9,mb_lg,,31,0.092,0.4,us,usc000sudh,2014-11-05T11:06:50.694Z,"6km NE of McLoud, Oklahoma",earthquake
2014-11-04T23:10:15.520Z,36.6171,-97.9474,5,2.7,mb_lg,,87,0.115,0.36,us,usc000sucx,2014-11-05T07:12:44.504Z,"25km NNW of Enid, Oklahoma",earthquake
2014-11-04T23:09:03.270Z,38.8198333,-122.8238333,3.32,1.28,md,45,43,0.00934,0.04,nc,nc72335070,2014-11-05T10:13:05.181Z,"7km NW of The Geysers, California",earthquake
2014-11-04T23:06:25.000Z,62.7015,-148.9361,58.7,1.3,ml,,,,0.66,ak,ak11433890,2014-11-04T23:54:04.790Z,"73km NE of Talkeetna, Alaska",earthquake
2014-11-04T22:50:52.950Z,-16.2323,-176.1785,383.95,4.4,mb,,59,5.721,0.47,us,usc000sucn,2014-11-05T06:53:32.711Z,"261km W of Hihifo, Tonga",earthquake
2014-11-04T22:45:56.000Z,62.8881,-150.806,80,1.4,ml,,,,,ak,ak11433792,2014-11-04T23:53:20.015Z,"72km NNW of Talkeetna, Alaska",earthquake
2014-11-04T22:39:24.100Z,41.8727,-119.6858,0,2.2,Md,,230.4,0.45814079,0.42,uw,uw60916881,2014-11-05T18:17:29.500Z,"64km ESE of Lakeview, Oregon",earthquake
2014-11-04T22:31:37.090Z,-19.9456,-70.8722,19.86,5,mb,,139,0.786,1.33,us,usc000succ,2014-11-05T23:36:44.000Z,"82km WNW of Iquique, Chile",earthquake
2014-11-04T22:21:32.000Z,65.1905,-149.0603,10.3,1.8,ml,,,,0.38,ak,ak11433788,2014-11-04T23:53:19.390Z,"62km NW of Ester, Alaska",earthquake
2014-11-04T22:20:14.800Z,41.9061,-119.627,0,2.8,ml,3,78.28,0.503,0.0504,nn,nn00466211,2014-11-05T18:12:08.917Z,"68km SE of Lakeview, Oregon",earthquake
2014-11-04T21:24:53.000Z,34.52,-97.72,5,2.8,ml,,140,,0.87,us,usc000subt,2014-11-05T05:27:32.023Z,"15km SE of Bray, Oklahoma",earthquake
2014-11-04T21:21:32.000Z,60.2189,-153.0372,140.6,2.4,ml,,,,0.62,ak,ak11433780,2014-11-04T22:33:04.876Z,"33km SSW of Redoubt Volcano, Alaska",earthquake
2014-11-04T21:16:07.082Z,41.8994,-119.6348,0.0415,3.25,ml,3,138.82,0.497,0.0754,nn,nn00466210,2014-11-06T03:31:27.415Z,"67km SE of Lakeview, Oregon",earthquake
2014-11-04T21:14:21.051Z,41.8791,-119.6127,0.6409,2.53,ml,3,146.25,0.515,0.1001,nn,nn00466192,2014-11-05T18:03:48.060Z,"64km ESE of Lakeview, Oregon",earthquake
2014-11-04T21:00:33.910Z,64.5627,-17.5471,7.59,4.6,mb,,122,1.637,0.59,us,usc000sub6,2014-11-05T05:03:06.676Z,"117km WNW of Hofn, Iceland",earthquake
2014-11-04T20:45:29.060Z,64.5279,-17.5949,7.18,4.7,mb,,110,1.622,0.78,us,usc000su0z,2014-11-05T22:58:16.065Z,"119km WNW of Hofn, Iceland",earthquake
2014-11-04T20:36:36.000Z,19.1932,-155.6172,2,1.2,Md,,90,0.12576414,0.13,hv,hv60798176,2014-11-07T04:03:51.032Z,"14km W of Pahala, Hawaii",earthquake
2014-11-04T20:36:31.370Z,33.8561667,-117.5028333,0.01,1.71,ml,47,56,0.05223,0.21,ci,ci37285104,2014-11-05T19:09:27.210Z,"2km SE of Home Gardens, California",quarry_blast
2014-11-04T20:22:13.000Z,62.9902,-150.3766,91.7,1.5,ml,,,,0.68,ak,ak11433770,2014-11-04T21:17:59.139Z,"75km N of Talkeetna, Alaska",earthquake
2014-11-04T20:19:29.800Z,33.4038333,-116.3658333,8.8,1.13,ml,30,142,0.1293,0.24,ci,ci37285096,2014-11-05T17:32:25.790Z,"16km N of Borrego Springs, California",earthquake
2014-11-04T20:14:02.260Z,37.4731,-118.8859,4,1.56,ml,4,276.9,0.194,,nn,nn00466176,2014-11-05T16:28:49.596Z,"20km SSE of Mammoth Lakes, California",earthquake
2014-11-04T20:12:48.000Z,62.5595,-151.0851,73.1,1.5,ml,,,,0.34,ak,ak11433769,2014-11-04T21:17:57.649Z,"56km WNW of Talkeetna, Alaska",earthquake
2014-11-04T20:06:58.800Z,35.8904,-97.3908,4.587,2.5,ml,,120,,0.69,us,usc000su10,2014-11-05T22:55:27.000Z,"3km ENE of Guthrie, Oklahoma",earthquake
2014-11-04T19:56:48.620Z,38.838501,-122.8306656,2.71,1.35,md,26,55,0.003766,0.02,nc,nc72334995,2014-11-04T20:12:05.039Z,"9km W of Cobb, California",earthquake
2014-11-04T19:54:31.000Z,53.7018,-164.1876,32,2.2,ml,,,,0.49,ak,ak11433767,2014-11-04T22:32:58.050Z,"114km ESE of Akutan, Alaska",earthquake
2014-11-04T19:53:34.950Z,38.8401667,-122.8288333,2.55,2.06,md,63,52,0.00543,0.04,nc,nc72334990,2014-11-05T03:56:11.447Z,"9km WNW of Cobb, California",earthquake
2014-11-04T19:43:04.000Z,60.3049,-151.4561,47.2,1.5,ml,,,,0.37,ak,ak11433763,2014-11-04T21:17:54.515Z,"10km SW of Cohoe, Alaska",earthquake
2014-11-04T19:32:19.730Z,37.214,-119.7543333,19.26,1.65,md,6,138,0.1483,0.11,nc,nc72334985,2014-11-05T00:14:03.751Z,"3km NNE of Yosemite Lakes, California",earthquake
2014-11-04T19:18:01.040Z,37.4733333,-118.7871667,6.48,1.25,md,29,158,0.1212,0.05,nc,nc72334970,2014-11-06T09:03:11.302Z,"25km SE of Mammoth Lakes, California",earthquake
2014-11-04T19:09:00.960Z,38.8128319,-122.8146667,3.08,1.22,md,27,48,0.01114,0.02,nc,nc72334960,2014-11-04T21:36:04.226Z,"6km NW of The Geysers, California",earthquake
2014-11-04T18:49:10.700Z,36.8517,-97.785,5,2.8,ml,,78,,0.74,us,usc000su0h,2014-11-05T22:51:08.000Z,"6km NW of Medford, Oklahoma",earthquake
2014-11-04T18:47:27.170Z,33.4886667,-116.7955,9.64,1,ml,33,41,0.09067,0.26,ci,ci37285080,2014-11-04T19:39:59.200Z,"8km NE of Aguanga, California",earthquake
2014-11-04T18:45:35.330Z,-37.0862,176.631,292.41,4.4,mb,,106,1.231,0.59,us,usc000su04,2014-11-05T22:47:17.000Z,"69km E of Whangamata, New Zealand",earthquake
2014-11-04T18:21:03.580Z,-28.5867,-179.0624,354.28,5.2,mb,,66,1.19,0.87,us,usc000stzw,2014-11-05T22:33:47.460Z,"136km WNW of Raoul Island, New Zealand",earthquake
2014-11-04T18:16:13.240Z,34.3413333,-116.8765,0.01,1.15,ml,25,127,0.08693,0.13,ci,ci37285072,2014-11-05T17:40:23.730Z,"9km NNW of Big Bear City, California",quarry_blast
2014-11-04T18:02:39.890Z,2.2392,128.2507,124.26,4.3,mb,,112,1.704,0.7,us,usc000stzl,2014-11-05T22:17:58.000Z,"62km NNE of Tobelo, Indonesia",earthquake
2014-11-04T17:27:15.260Z,25.4615,141.5161,1.31,4.9,mb,,138,1.734,1.69,us,usc000stz6,2014-11-05T22:12:04.000Z,"77km NNE of Iwo Jima, Japan",earthquake
2014-11-04T17:00:17.000Z,65.1784,-149.097,10.5,2.1,ml,,,,0.42,ak,ak11433749,2014-11-04T18:35:24.847Z,"62km NW of Ester, Alaska",earthquake
2014-11-04T16:59:21.050Z,36.9459,-104.8544,2.23,2.7,ml,,64,0.403,0.5,us,usc000stz5,2014-11-05T01:02:00.625Z,"37km W of Raton, New Mexico",earthquake
2014-11-04T16:58:24.210Z,-49.0343,-9.064,15,4.9,mb,,80,22.894,0.7,us,usc000styu,2014-11-05T01:01:01.495Z,"Southern Mid-Atlantic Ridge",earthquake
2014-11-04T16:52:31.590Z,-6.1539,150.7126,44.96,4.6,mb,,141,2.427,0.59,us,usc000styr,2014-11-05T00:55:03.692Z,"91km SE of Kimbe, Papua New Guinea",earthquake
2014-11-04T16:48:50.000Z,63.5188,-151.0089,0,1.6,ml,,,,0.85,ak,ak11433747,2014-11-04T17:28:59.930Z,"103km W of Cantwell, Alaska",earthquake
2014-11-04T16:46:37.200Z,36.5872,-97.7776,5,3,ml,,88,,0.47,us,usc000stz7,2014-11-05T00:49:21.931Z,"23km NNE of Enid, Oklahoma",earthquake
2014-11-04T16:46:11.300Z,36.2558,-97.366,2.956,2.6,ml,,81,,0.34,us,usc000stz3,2014-11-05T00:48:39.562Z,"7km WSW of Perry, Oklahoma",earthquake
2014-11-04T16:40:26.390Z,33.9753333,-116.6783333,17.41,1.44,ml,44,47,0.06789,0.16,ci,ci37285056,2014-11-05T21:18:57.930Z,"11km ENE of Cabazon, California",earthquake
2014-11-04T16:25:24.910Z,37.4778333,-118.787,6.66,2.19,md,43,72,0.1169,0.04,nc,nc72334900,2014-11-05T00:28:06.560Z,"24km SE of Mammoth Lakes, California",earthquake
2014-11-04T16:24:01.000Z,63.0126,-149.2478,78.5,1.1,ml,,,,0.42,ak,ak11433745,2014-11-04T21:18:05.376Z,"44km SSW of Cantwell, Alaska",earthquake
2014-11-04T16:23:37.140Z,37.4778333,-118.7858333,7.02,1.79,md,38,122,0.05198,0.05,nc,nc72334895,2014-11-06T05:07:06.005Z,"25km SE of Mammoth Lakes, California",earthquake
2014-11-04T16:20:25.400Z,37.4781667,-118.7866667,7.71,2.65,md,44,83,0.1167,0.06,nc,nc72334890,2014-11-05T00:22:52.600Z,"24km SE of Mammoth Lakes, California",earthquake
2014-11-04T16:17:35.150Z,37.4776667,-118.7871667,6.57,2.98,md,41,72,0.117,0.05,nc,nc72334880,2014-11-04T21:55:06.324Z,"25km SE of Mammoth Lakes, California",earthquake
2014-11-04T16:15:38.810Z,37.4785,-118.7865,7.06,1.81,md,41,122,0.05238,0.05,nc,nc72334870,2014-11-07T02:03:06.547Z,"25km SE of Mammoth Lakes, California",earthquake
2014-11-04T16:08:01.890Z,37.478,-118.7866667,6.72,1.98,md,40,122,0.1168,0.04,nc,nc72334860,2014-11-05T02:21:06.410Z,"24km SE of Mammoth Lakes, California",earthquake
2014-11-04T16:07:12.900Z,37.478,-118.788,6.5,1.9,Md,29,154.8,0.11678099,0.04,nc,nc72334855,2014-11-05T00:59:12.360Z,"25km SE of Mammoth Lakes, California",earthquake
2014-11-04T15:49:46.100Z,19.8367,-155.6118,9.5,1.5,Md,,284.4,0.26051143,0.18,hv,hv60798081,2014-11-04T19:38:27.061Z,"21km SSE of Waimea, Hawaii",earthquake
2014-11-04T14:58:37.000Z,62.0081,-151.0208,65,1.6,ml,,,,0.26,ak,ak11433744,2014-11-04T16:20:39.325Z,"59km WNW of Willow, Alaska",earthquake
2014-11-04T14:45:24.300Z,19.0165,-155.457,36.9,1.9,Md,,219.6,0.13474729,0.11,hv,hv60798061,2014-11-04T19:16:31.925Z,"21km S of Pahala, Hawaii",earthquake
2014-11-04T14:42:12.000Z,65.1731,-149.0815,6.4,1,ml,,,,0.75,ak,ak11433741,2014-11-04T16:20:38.743Z,"62km NW of Ester, Alaska",earthquake
2014-11-04T14:32:55.700Z,38.8322,-122.7728,2.4,1.8,Md,34,50.4,0.00898315,0.05,nc,nc72334785,2014-11-04T15:57:06.553Z,"4km WNW of Cobb, California",earthquake
2014-11-04T14:25:52.023Z,41.9076,-119.6182,0,2.75,ml,4,149.97,0.51,0.1294,nn,nn00466119,2014-11-04T22:28:25.827Z,"67km ESE of Lakeview, Oregon",earthquake
2014-11-04T14:18:31.000Z,63.1516,-151.2233,0.2,1.6,ml,,,,0.6,ak,ak11433739,2014-11-04T15:13:59.085Z,"108km NNW of Talkeetna, Alaska",earthquake
2014-11-04T14:14:56.122Z,37.2987,-114.9074,6.4633,1.69,ml,11,131.53,0.157,0.1611,nn,nn00466118,2014-11-04T15:20:33.177Z,"23km ESE of Alamo, Nevada",earthquake
2014-11-04T14:06:44.900Z,34.505,-97.7135,5,2.6,ml,,123,,0.56,us,usc000stwh,2014-11-04T22:09:24.701Z,"17km SSE of Bray, Oklahoma",earthquake
2014-11-04T14:03:32.100Z,36.5312,-98.4327,4.663,2.8,ml,,133,,0.48,us,usc000stwd,2014-11-04T22:06:03.638Z,"14km W of Helena, Oklahoma",earthquake
2014-11-04T14:03:21.270Z,36.5733333,-121.1718333,5.96,1.35,md,32,38,0.01478,0.07,nc,nc72334755,2014-11-05T08:24:04.757Z,"21km NE of Soledad, California",earthquake
2014-11-04T13:58:29.721Z,41.8913,-119.6224,0.2796,2.81,ml,4,241.95,0.507,0.0411,nn,nn00466132,2014-11-04T22:00:56.783Z,"68km ESE of Lakeview, Oregon",earthquake
2014-11-04T13:55:45.130Z,33.4185,-116.366,12.81,1,ml,28,112,0.1559,0.23,ci,ci37284992,2014-11-04T19:39:26.690Z,"18km N of Borrego Springs, California",earthquake
2014-11-04T13:52:36.920Z,9.8859,124.1262,16.77,4.5,mb,,130,7.28,1.41,us,usc000suc4,2014-11-04T23:05:40.455Z,"4km SE of Sagbayan, Philippines",earthquake
2014-11-04T13:41:31.000Z,56.2272,-154.2366,11.4,3,ml,,,,0.73,ak,ak11433737,2014-11-04T21:44:02.775Z,"97km ENE of Chirikof Island, Alaska",earthquake
2014-11-04T13:30:24.900Z,36.0861667,-117.874,1.95,1.18,ml,19,54,0.03512,0.23,ci,ci37284984,2014-11-04T19:39:45.233Z,"49km N of Inyokern, California",earthquake
2014-11-04T13:28:59.800Z,38.838,-122.8457,1.7,1.2,Md,15,115.2,0.00898315,0.02,nc,nc72334750,2014-11-04T14:58:04.992Z,"10km W of Cobb, California",earthquake
